#Types Before Cut: 11091
#Types After Cut: 9690
#Search Hits: 0
1041	5	8.405	телефон
1042	5	8.405	успела
1043	5	8.405	цветы
1044	5	8.405	человеком
1045	83	8.323	этот
1046	8	8.316	друга
1047	8	8.316	обязательно
1048	17	8.289	довольно
1049	17	8.289	самый
1050	11	8.131	взял
1051	11	8.131	всеми
1052	7	8.115	говорим
1053	7	8.115	знал
1054	7	8.115	настолько
1055	7	8.115	началась
1056	7	8.115	начинается
1057	7	8.115	нашем
1058	7	8.115	нашли
1059	7	8.115	стоят
1060	7	8.115	точнее
1061	7	8.115	улица
1062	6	8.074	ездил
1063	6	8.074	играет
1064	6	8.074	лучший
1065	6	8.074	рождения
1066	6	8.074	штук
1067	3	7.913	adv
1068	3	7.913	day
1069	3	7.913	gen
1070	3	7.913	plen
1071	3	7.913	автобусов
1072	3	7.913	автобусы
1073	3	7.913	аж
1074	3	7.913	амаретто
1075	3	7.913	архитектурой
1076	3	7.913	атмосфера
1077	3	7.913	африке
1078	3	7.913	балетную
1079	3	7.913	бар
1080	3	7.913	беби
1081	3	7.913	бедно
1082	3	7.913	бежит
1083	3	7.913	безумно
1084	3	7.913	белорусском
1085	3	7.913	беру
1086	3	7.913	бесполезно
1087	3	7.913	библиофил
1088	3	7.913	благо
1089	3	7.913	блять
1090	3	7.913	болезнь
1091	3	7.913	буквами
1092	3	7.913	бэ
1093	3	7.913	вайновский
1094	3	7.913	вами
1095	3	7.913	вареньем
1096	3	7.913	вдвоем
1097	3	7.913	ведёт
1098	3	7.913	везло
1099	3	7.913	вернули
1100	3	7.913	весна
1101	3	7.913	вечер
1102	3	7.913	взрослый
1103	3	7.913	викинги
1104	3	7.913	вкусно
1105	3	7.913	внизу
1106	3	7.913	вода
1107	3	7.913	возьму
1108	3	7.913	войной
1109	3	7.913	вспомнил
1110	3	7.913	встретила
1111	3	7.913	встретить
1112	3	7.913	встречают
1113	3	7.913	выполняешь
1114	3	7.913	высокодинамичный
1115	3	7.913	героя
1116	3	7.913	геру
1117	3	7.913	геша
1118	3	7.913	гимназия
1119	3	7.913	гитару
1120	3	7.913	глухарь
1121	3	7.913	гм
1122	3	7.913	говард
1123	3	7.913	горбачёва
1124	3	7.913	горы
1125	3	7.913	гравитация
1126	3	7.913	грамм
1127	3	7.913	гуглили
1128	3	7.913	даа
1129	3	7.913	двенадцати
1130	3	7.913	девяностые
1131	3	7.913	девяностых
1132	3	7.913	девятом
1133	3	7.913	девятьсот
1134	3	7.913	деда
1135	3	7.913	декорации
1136	3	7.913	дениса
1137	3	7.913	держи
1138	3	7.913	джи
1139	3	7.913	дизайн
1140	3	7.913	днк
1141	3	7.913	добираться
1142	3	7.913	добрый
1143	3	7.913	доехал
1144	3	7.913	доехало
1145	3	7.913	домики
1146	3	7.913	дочерью
1147	3	7.913	душе
1148	3	7.913	евреев
1149	3	7.913	еле
1150	3	7.913	жалко
1151	3	7.913	женский
1152	3	7.913	женщин
1153	3	7.913	забивается
1154	3	7.913	заговора
1155	3	7.913	задают
1156	3	7.913	залезали
1157	3	7.913	замуж
